movie_id,语言,fetched_at,http_status,source
34955909,英語 / 英语,2026-08-30T05:15:25.669077+00:00,200,wikidata_p364
34960037,法语,2026-08-30T05:14:25.830893+00:00,200,wikidata_p364
34960078,英語 / 英语,2026-08-30T05:14:25.830893+00:00,200,wikidata_p364
34960939,西班牙語 / 西班牙语,2026-08-30T05:14:25.830893+00:00,200,wikidata_p364
34962956,汉语普通话 / 中華民國國語 / Putonghua / Standard Taiwanese Mandarin,2026-08-30T05:15:25.669077+00:00,200,wikidata_p364
34963400,日語 / 日语,2026-08-30T05:15:25.669077+00:00,200,wikidata_p364
34963486,日語 / 日语,2026-08-30T05:15:25.669077+00:00,200,wikidata_p364
34963556,英語 / 英语,2026-08-30T05:14:25.830893+00:00,200,wikidata_p364
34964130,英語 / 英语,2026-08-30T05:15:25.669077+00:00,200,wikidata_p364
34964266,英語 / 英语,2026-08-30T05:15:25.669077+00:00,200,wikidata_p364
34964331,英語 / 英语,2026-08-30T05:15:25.669077+00:00,200,wikidata_p364
34965089,英語 / 英语,2026-08-30T05:14:25.830893+00:00,200,wikidata_p364
34965661,法语 / 英語 / 卢旺达语 / 基隆迪语 / 斯瓦希里語 / 英语 / Kinyarwanda / Kirundi / Swahili,2026-08-30T05:14:25.830893+00:00,200,wikidata_p364
34966199,汉语普通话,2026-08-30T09:35:30.124374+00:00,200,douban_rexxar
34966245,汉语普通话,2026-08-30T09:35:31.433971+00:00,200,douban_rexxar
34966343,西班牙語 / 西班牙语,2026-08-30T05:15:25.669077+00:00,200,wikidata_p364
34966363,法语 / 英語 / 羅馬尼亞語 / 英语 / Romanian,2026-08-30T05:14:25.830893+00:00,200,wikidata_p364
34966906,波斯語 / Persian,2026-08-30T05:14:25.830893+00:00,200,wikidata_p364
34967493,約魯巴語 / 越南语 / Yoruba / Vietnamese,2026-08-30T05:15:25.669077+00:00,200,wikidata_p364
34968329,英語 / 意大利語 / 波蘭語 / 英语 / 意大利语 / Polish,2026-08-30T05:15:25.669077+00:00,200,wikidata_p364
34968393,英語 / 英语,2026-08-30T05:14:25.830893+00:00,200,wikidata_p364
34969171,朝鮮語 / 韩语,2026-08-30T05:14:25.830893+00:00,200,wikidata_p364
34969348,英語 / 英语,2026-08-30T05:14:25.830893+00:00,200,wikidata_p364
34970181,英語 / 英语,2026-08-30T05:14:25.830893+00:00,200,wikidata_p364
34970422,英語 / 英语,2026-08-30T05:14:25.830893+00:00,200,wikidata_p364
34970503,英語 / 英语,2026-08-30T05:14:25.830893+00:00,200,wikidata_p364
34971728,英語 / 英语,2026-08-30T05:14:25.830893+00:00,200,wikidata_p364
34973399,汉语普通话 / Mandarin,2026-08-30T05:15:25.669077+00:00,200,wikidata_p364
34973487,中華民國國語 / Standard Taiwanese Mandarin,2026-08-30T05:15:25.669077+00:00,200,wikidata_p364
34973557,日語 / 日语,2026-08-30T05:15:25.669077+00:00,200,wikidata_p364
34979338,英語 / 英语,2026-08-30T05:14:25.830893+00:00,200,wikidata_p364
34981939,英語 / 英语,2026-08-30T05:15:25.669077+00:00,200,wikidata_p364
34982427,日語 / 日语,2026-08-30T05:14:25.830893+00:00,200,wikidata_p364
34982825,朝鮮語 / 韩语,2026-08-30T05:14:25.830893+00:00,200,wikidata_p364
34982836,朝鮮語 / 韩语,2026-08-30T05:14:25.830893+00:00,200,wikidata_p364
34983370,英語 / 德语 / 波蘭語 / 捷克語 / 斯洛伐克語 / 英语 / Polish / Czech / Slovak,2026-08-30T05:14:25.830893+00:00,200,wikidata_p364
34984149,粤语 / 汉语普通话 / 英语,2026-08-30T09:35:32.770475+00:00,200,douban_rexxar
34984165,日語 / 日语,2026-08-30T05:15:25.669077+00:00,200,wikidata_p364
34984272,英語 / 英语,2026-08-30T05:14:25.830893+00:00,200,wikidata_p364
34984275,英語 / 英语,2026-08-30T05:15:25.669077+00:00,200,wikidata_p364
34986397,法语,2026-08-30T05:14:25.830893+00:00,200,wikidata_p364
34990918,日語 / 日语,2026-08-30T05:15:25.669077+00:00,200,wikidata_p364
34991507,汉语普通话,2026-08-30T09:35:34.223431+00:00,200,douban_rexxar
34992142,汉语普通话,2026-08-30T05:03:32.859545+00:00,200,douban_rexxar
34996127,英語 / 英语,2026-08-30T05:14:25.830893+00:00,200,wikidata_p364
34997952,汉语普通话,2026-08-30T05:26:01.062646+00:00,200,douban_rexxar
35005431,西班牙語 / 西班牙语,2026-08-30T05:14:25.830893+00:00,200,wikidata_p364
35007448,汉语普通话,2026-08-30T09:35:35.552167+00:00,200,douban_rexxar
35009298,英語 / 英语,2026-08-30T05:14:25.830893+00:00,200,wikidata_p364
35009757,朝鮮語 / 韩语,2026-08-30T05:14:25.830893+00:00,200,wikidata_p364
35010610,英語 / 英语,2026-08-30T05:14:25.830893+00:00,200,wikidata_p364
35011296,英語 / 英语,2026-08-30T05:14:25.830893+00:00,200,wikidata_p364
35014077,日語 / 日语,2026-08-30T05:15:25.669077+00:00,200,wikidata_p364
35017064,美国英语 / American English,2026-08-30T05:15:25.669077+00:00,200,wikidata_p364
35017085,汉语普通话,2026-08-30T09:35:36.963779+00:00,200,douban_rexxar
35017119,英語 / 英语,2026-08-30T05:14:25.830893+00:00,200,wikidata_p364
35017349,汉语普通话,2026-08-30T05:03:32.859545+00:00,200,douban_rexxar
35017419,汉语普通话,2026-08-30T09:35:38.577434+00:00,200,douban_rexxar
35018488,英語 / 英语,2026-08-30T05:14:25.830893+00:00,200,wikidata_p364
35022990,汉语普通话,2026-08-30T10:02:19.626100+00:00,200,douban_rexxar
35023648,日語 / 日语,2026-08-30T05:15:25.669077+00:00,200,wikidata_p364
35026731,汉语普通话,2026-08-30T10:02:21.441580+00:00,200,douban_rexxar
35026737,汉语普通话,2026-08-30T05:03:32.859545+00:00,200,douban_rexxar
35026738,汉语普通话,2026-08-30T10:02:23.278636+00:00,200,douban_rexxar
35027382,汉语普通话,2026-08-30T10:02:25.167409+00:00,200,douban_rexxar
35027719,汉语普通话,2026-08-30T10:02:26.882690+00:00,200,douban_rexxar
35027723,汉语普通话,2026-08-30T10:02:28.720692+00:00,200,douban_rexxar
35030151,汉语普通话,2026-08-30T10:02:30.411101+00:00,200,douban_rexxar
35030894,日語 / 日语,2026-08-30T05:14:25.830893+00:00,200,wikidata_p364
35038640,加泰罗尼亚语 / Catalan,2026-08-30T05:14:25.830893+00:00,200,wikidata_p364
35040778,朝鮮語 / 韩语,2026-08-30T05:14:25.830893+00:00,200,wikidata_p364
35043230,汉语普通话,2026-08-30T10:02:32.078055+00:00,200,douban_rexxar
35043784,汉语普通话,2026-08-30T10:02:35.894957+00:00,200,douban_rexxar
35045591,英語 / 英语,2026-08-30T05:15:25.669077+00:00,200,wikidata_p364
35048413,美國手語 / 英語 / American Sign Language / 英语,2026-08-30T05:15:25.669077+00:00,200,wikidata_p364
35048694,汉语普通话,2026-08-30T10:02:37.771007+00:00,200,douban_rexxar
35050652,英語 / 英语,2026-08-30T05:15:25.669077+00:00,200,wikidata_p364
35050779,英語 / 英语,2026-08-30T05:14:25.830893+00:00,200,wikidata_p364
35053657,英語 / 英语,2026-08-30T05:14:25.830893+00:00,200,wikidata_p364
35056243,英語 / 英语,2026-08-30T05:14:25.830893+00:00,200,wikidata_p364
35059062,日語 / 日语,2026-08-30T05:15:25.669077+00:00,200,wikidata_p364
35061128,英語 / 泰語 / 英语 / Thai,2026-08-30T05:14:25.830893+00:00,200,wikidata_p364
35062244,日語 / 日语,2026-08-30T05:15:25.669077+00:00,200,wikidata_p364
35064540,朝鮮語 / 韩语,2026-08-30T05:14:25.830893+00:00,200,wikidata_p364
35064920,英語 / 英语,2026-08-30T05:14:25.830893+00:00,200,wikidata_p364
35067563,汉语普通话,2026-08-30T10:02:39.566472+00:00,200,douban_rexxar
35067572,汉语普通话,2026-08-30T10:02:41.365336+00:00,200,douban_rexxar
35068052,汉语普通话,2026-08-30T10:02:43.306214+00:00,200,douban_rexxar
35068230,汉语普通话,2026-08-30T05:26:02.416103+00:00,200,douban_rexxar
35068653,汉语普通话,2026-08-30T10:02:45.220787+00:00,200,douban_rexxar
35071010,朝鮮語 / 韩语,2026-08-30T05:15:25.669077+00:00,200,wikidata_p364
35071012,汉语普通话,2026-08-30T10:02:47.123193+00:00,200,douban_rexxar
35072589,法语,2026-08-30T05:14:25.830893+00:00,200,wikidata_p364
35072961,日語 / 日语,2026-08-30T05:15:25.669077+00:00,200,wikidata_p364
35073033,中文 / 汉语普通话,2026-08-30T05:15:25.669077+00:00,200,wikidata_p364
35073164,汉语普通话,2026-08-30T10:02:49.006279+00:00,200,douban_rexxar
35073166,朝鮮語 / 韩语,2026-08-30T05:14:25.830893+00:00,200,wikidata_p364
35073513,汉语普通话 / 日语,2026-08-30T10:02:50.892371+00:00,200,douban_rexxar
35073565,汉语普通话,2026-08-30T10:02:52.618068+00:00,200,douban_rexxar
35073886,朝鮮語 / 汉语普通话 / 韩语 / Mandarin,2026-08-30T05:14:25.830893+00:00,200,wikidata_p364
35074609,廣府話 / 粤语,2026-08-30T05:14:25.830893+00:00,200,wikidata_p364
35075009,英語 / 英语,2026-08-30T05:15:25.669077+00:00,200,wikidata_p364
35076714,英語 / 英语,2026-08-30T05:15:25.669077+00:00,200,wikidata_p364
35077264,英語 / 英语,2026-08-30T05:14:25.830893+00:00,200,wikidata_p364
35079551,朝鮮語 / 韩语,2026-08-30T05:15:25.669077+00:00,200,wikidata_p364
35080587,汉语普通话,2026-08-30T10:02:54.330688+00:00,200,douban_rexxar
35081773,英語 / 英语,2026-08-30T05:15:25.669077+00:00,200,wikidata_p364
35083281,汉语普通话,2026-08-30T10:22:59.284231+00:00,200,douban_rexxar
35083986,英語 / 英语,2026-08-30T05:14:25.830893+00:00,200,wikidata_p364
35085625,汉语普通话,2026-08-30T05:26:03.946745+00:00,200,douban_rexxar
35086539,汉语普通话,2026-08-30T10:23:01.133309+00:00,200,douban_rexxar
35087486,日語 / 日语,2026-08-30T05:15:25.669077+00:00,200,wikidata_p364
35087675,英語 / 英语,2026-08-30T05:14:25.830893+00:00,200,wikidata_p364
35087699,汉语普通话 / Mandarin,2026-08-30T05:15:25.669077+00:00,200,wikidata_p364
35093794,朝鮮語 / 韩语,2026-08-30T05:14:25.830893+00:00,200,wikidata_p364
35093796,朝鮮語 / 韩语,2026-08-30T05:15:25.669077+00:00,200,wikidata_p364
35096685,朝鮮語 / 韩语,2026-08-30T05:14:25.830893+00:00,200,wikidata_p364
35101435,英語 / 英语,2026-08-30T05:14:25.830893+00:00,200,wikidata_p364
35101439,法语,2026-08-30T05:14:25.830893+00:00,200,wikidata_p364
35101440,英語 / 英语,2026-08-30T05:14:25.830893+00:00,200,wikidata_p364
35115260,英語 / 英语,2026-08-30T05:14:25.830893+00:00,200,wikidata_p364
35115594,朝鮮語 / 韩语,2026-08-30T05:14:25.830893+00:00,200,wikidata_p364
35115829,乌尔都语 / 粵語 / Urdu / 粤语,2026-08-30T05:14:25.830893+00:00,200,wikidata_p364
35115919,汉语普通话,2026-08-30T10:23:02.854617+00:00,200,douban_rexxar
35118225,粤语,2026-08-30T10:23:04.754120+00:00,200,douban_rexxar
35118954,英語 / 英语,2026-08-30T05:14:25.830893+00:00,200,wikidata_p364
35118955,英語 / 英语,2026-08-30T05:14:25.830893+00:00,200,wikidata_p364
35118992,朝鮮語 / 韩语,2026-08-30T05:14:25.830893+00:00,200,wikidata_p364
35122773,日語 / 日语,2026-08-30T05:15:25.669077+00:00,200,wikidata_p364
35123281,汉语普通话,2026-08-30T05:26:05.402691+00:00,200,douban_rexxar
35123295,汉语普通话,2026-08-30T05:26:06.954307+00:00,200,douban_rexxar
35123743,朝鮮語 / 韩语,2026-08-30T05:14:25.830893+00:00,200,wikidata_p364
35123985,西班牙語 / 西班牙语,2026-08-30T05:14:25.830893+00:00,200,wikidata_p364
35125443,汉语普通话 / Mandarin,2026-08-30T05:15:25.669077+00:00,200,wikidata_p364
35125466,英語 / 英语,2026-08-30T05:14:25.830893+00:00,200,wikidata_p364
35127546,日語 / 日语,2026-08-30T05:15:25.669077+00:00,200,wikidata_p364
35131346,汉语普通话 / Mandarin,2026-08-30T05:14:25.830893+00:00,200,wikidata_p364
35131443,汉语普通话,2026-08-30T10:23:06.540234+00:00,200,douban_rexxar
35131877,日語 / 日语,2026-08-30T05:15:25.669077+00:00,200,wikidata_p364
35132915,汉语普通话,2026-08-30T10:23:08.465613+00:00,200,douban_rexxar
35132940,朝鮮語 / 韩语,2026-08-30T05:14:25.830893+00:00,200,wikidata_p364
35132974,汉语普通话,2026-08-30T10:23:10.444440+00:00,200,douban_rexxar
35134330,朝鮮語 / 韩语,2026-08-30T05:14:25.830893+00:00,200,wikidata_p364
35134553,汉语普通话,2026-08-30T10:23:12.357007+00:00,200,douban_rexxar
35134557,汉语普通话,2026-08-30T10:23:14.258521+00:00,200,douban_rexxar
35134724,英語 / 英语,2026-08-30T05:15:25.669077+00:00,200,wikidata_p364
35134764,意大利語 / 意大利语,2026-08-30T05:15:25.669077+00:00,200,wikidata_p364
35135461,日語 / 日语,2026-08-30T05:15:25.669077+00:00,200,wikidata_p364
35135518,汉语普通话,2026-08-30T05:03:32.859545+00:00,200,douban_rexxar
35139095,英語 / 英语,2026-08-30T05:14:25.830893+00:00,200,wikidata_p364
35139426,汉语普通话 / 江西方言,2026-08-30T05:03:32.859545+00:00,200,douban_rexxar
35144311,粵語 / 現代標準漢語 / 粤语 / 汉语普通话,2026-08-30T05:15:25.669077+00:00,200,wikidata_p364
35145064,朝鮮語 / 韩语,2026-08-30T05:15:25.669077+00:00,200,wikidata_p364
35145068,朝鮮語 / 韩语,2026-08-30T05:15:25.669077+00:00,200,wikidata_p364
35148918,汉语普通话 / 日语,2026-08-30T10:23:16.058323+00:00,200,douban_rexxar
35149823,汉语普通话,2026-08-30T10:23:18.077780+00:00,200,douban_rexxar
35150248,汉语普通话,2026-08-30T10:23:19.736804+00:00,200,douban_rexxar
35151297,朝鮮語 / 韩语,2026-08-30T05:15:25.669077+00:00,200,wikidata_p364
35151492,英語 / 英语,2026-08-30T05:14:25.830893+00:00,200,wikidata_p364
35151513,中文 / 汉语普通话,2026-08-30T05:14:25.830893+00:00,200,wikidata_p364
35152517,汉语普通话,2026-08-30T10:23:21.468319+00:00,200,douban_rexxar
35153209,朝鮮語 / 汉语普通话 / 韩语 / Mandarin,2026-08-30T05:14:25.830893+00:00,200,wikidata_p364
35155124,西班牙語 / 西班牙语,2026-08-30T05:15:25.669077+00:00,200,wikidata_p364
35158123,汉语普通话,2026-08-30T10:23:23.312193+00:00,200,douban_rexxar
35158124,汉语普通话,2026-08-30T10:23:25.044498+00:00,200,douban_rexxar
35158160,汉语普通话 / 四川话,2026-08-30T10:23:27.106238+00:00,200,douban_rexxar
35158418,英語 / 英语,2026-08-30T05:14:25.830893+00:00,200,wikidata_p364
35160926,朝鮮語 / 韩语,2026-08-30T05:14:25.830893+00:00,200,wikidata_p364
35161223,汉语普通话,2026-08-30T10:23:28.893165+00:00,200,douban_rexxar
35161533,朝鮮語 / 韩语,2026-08-30T05:15:25.669077+00:00,200,wikidata_p364
35161768,英語 / 英语,2026-08-30T05:15:25.669077+00:00,200,wikidata_p364
35162506,法语,2026-08-30T05:15:25.669077+00:00,200,wikidata_p364
35164328,汉语普通话,2026-08-30T10:23:30.782507+00:00,200,douban_rexxar
35165134,汉语普通话,2026-08-30T10:23:32.503244+00:00,200,douban_rexxar
35165314,汉语普通话,2026-08-30T10:23:34.448626+00:00,200,douban_rexxar
35166209,朝鮮語 / 韩语,2026-08-30T05:14:25.830893+00:00,200,wikidata_p364
35166948,英語 / 英语,2026-08-30T05:14:25.830893+00:00,200,wikidata_p364
35168646,現代標準漢語 / 美国英语 / 汉语普通话 / American English,2026-08-30T05:14:25.830893+00:00,200,wikidata_p364
35169716,英語 / 德语 / 波蘭語 / 英语 / Polish,2026-08-30T05:14:25.830893+00:00,200,wikidata_p364
35172036,朝鮮語 / 韩语,2026-08-30T05:15:25.669077+00:00,200,wikidata_p364
35172571,捷克語 / Czech,2026-08-30T05:14:25.830893+00:00,200,wikidata_p364
35172695,汉语普通话 / Putonghua,2026-08-30T05:14:25.830893+00:00,200,wikidata_p364
35172699,汉语普通话,2026-08-30T10:43:38.986824+00:00,200,douban_rexxar
35173537,汉语普通话,2026-08-30T10:37:54.855734+00:00,200,douban_page
35173692,朝鮮語 / 韩语,2026-08-30T05:14:25.830893+00:00,200,wikidata_p364
35173737,汉语普通话,2026-08-30T10:37:54.855734+00:00,200,douban_page
35173804,汉语普通话,2026-08-30T10:43:40.846640+00:00,200,douban_rexxar
35173912,日語 / 日语,2026-08-30T05:15:25.669077+00:00,200,wikidata_p364
35173935,朝鮮語 / 韩语,2026-08-30T05:15:25.669077+00:00,200,wikidata_p364
35174052,朝鮮語 / 韩语,2026-08-30T05:15:25.669077+00:00,200,wikidata_p364
35176575,汉语普通话,2026-08-30T10:37:54.855734+00:00,200,douban_page
35177069,英語 / 英语,2026-08-30T05:15:25.669077+00:00,200,wikidata_p364
35177259,法语 / 英語 / 英语,2026-08-30T05:15:25.669077+00:00,200,wikidata_p364
35181721,朝鮮語 / 韩语,2026-08-30T05:15:25.669077+00:00,200,wikidata_p364
35182248,英語 / 英语,2026-08-30T05:15:25.669077+00:00,200,wikidata_p364
35182677,日語 / 日语,2026-08-30T05:15:25.669077+00:00,200,wikidata_p364
35183025,朝鮮語 / 韩语,2026-08-30T05:15:25.669077+00:00,200,wikidata_p364
35183254,汉语普通话 / 粤语 / 马来语,2026-08-30T10:37:54.855734+00:00,200,douban_page
35184151,日語 / 日语,2026-08-30T05:15:25.669077+00:00,200,wikidata_p364
35184152,朝鮮語 / 韩语,2026-08-30T05:14:25.830893+00:00,200,wikidata_p364
35190759,汉语普通话,2026-08-30T10:37:54.855734+00:00,200,douban_page
35192111,朝鮮語 / 韩语,2026-08-30T05:14:25.830893+00:00,200,wikidata_p364
35193100,朝鮮語 / 韩语,2026-08-30T05:14:25.830893+00:00,200,wikidata_p364
35193510,粤语,2026-08-30T10:43:42.474837+00:00,200,douban_rexxar
35195869,英語 / 英语,2026-08-30T05:15:25.669077+00:00,200,wikidata_p364
35196097,汉语普通话,2026-08-30T10:43:44.509987+00:00,200,douban_rexxar
35196561,汉语普通话 / 闽南语,2026-08-30T10:43:46.195387+00:00,200,douban_rexxar
35196586,芬兰语 / Finnish,2026-08-30T05:15:25.669077+00:00,200,wikidata_p364
35196653,藏语,2026-08-30T10:37:54.855734+00:00,200,douban_page
35196672,朝鮮語 / 韩语,2026-08-30T05:15:25.669077+00:00,200,wikidata_p364
35196793,日語 / 日语,2026-08-30T05:15:25.669077+00:00,200,wikidata_p364
35197765,武汉话 / 汉语普通话,2026-08-30T05:03:32.859545+00:00,200,douban_rexxar
35198422,汉语普通话,2026-08-30T10:43:48.123435+00:00,200,douban_rexxar
35198827,中華民國國語 / 臺灣話 / 日語 / Standard Taiwanese Mandarin / Taiwanese Hokkien / 日语,2026-08-30T05:15:25.669077+00:00,200,wikidata_p364
35199447,英語 / 英语,2026-08-30T05:14:25.830893+00:00,200,wikidata_p364
35200258,印地語 / Hindi,2026-08-30T05:15:25.669077+00:00,200,wikidata_p364
35202363,英語 / 英语,2026-08-30T05:14:25.830893+00:00,200,wikidata_p364
35202365,德语,2026-08-30T05:14:25.830893+00:00,200,wikidata_p364
35202368,英語 / 英语,2026-08-30T05:14:25.830893+00:00,200,wikidata_p364
35202854,英語 / 英语,2026-08-30T05:15:25.669077+00:00,200,wikidata_p364
35202879,汉语普通话,2026-08-30T05:26:08.407332+00:00,200,douban_rexxar
35202921,日語 / 日语,2026-08-30T05:14:25.830893+00:00,200,wikidata_p364
35203204,朝鮮語 / 韩语,2026-08-30T05:15:25.669077+00:00,200,wikidata_p364
35203206,朝鮮語 / 韩语,2026-08-30T05:14:25.830893+00:00,200,wikidata_p364
35203393,日語 / 日语,2026-08-30T05:15:25.669077+00:00,200,wikidata_p364
35204887,汉语普通话 / 粤语,2026-08-30T10:43:50.195054+00:00,200,douban_rexxar
35204888,日語 / 日语,2026-08-30T05:14:25.830893+00:00,200,wikidata_p364
35205170,汉语普通话,2026-08-30T10:43:52.061911+00:00,200,douban_rexxar
35205446,汉语普通话 / Mandarin,2026-08-30T05:15:25.669077+00:00,200,wikidata_p364
35205617,法语 / 弗拉芒语 / Flemish Dutch,2026-08-30T05:14:25.830893+00:00,200,wikidata_p364
35205713,日語 / 日语,2026-08-30T05:14:25.830893+00:00,200,wikidata_p364
35206186,中華民國國語 / Standard Taiwanese Mandarin,2026-08-30T05:15:25.669077+00:00,200,wikidata_p364
35206383,西班牙語 / 英語 / 西班牙语 / 英语,2026-08-30T05:14:25.830893+00:00,200,wikidata_p364
35206392,阿爾及利亞阿拉伯語 / Algerian Arabic,2026-08-30T05:14:25.830893+00:00,200,wikidata_p364
35206426,汉语普通话 / 粤语,2026-08-30T10:37:54.855734+00:00,200,douban_page
35207818,汉语普通话,2026-08-30T10:43:53.922225+00:00,200,douban_rexxar
35207944,日語 / 日语,2026-08-30T05:15:25.669077+00:00,200,wikidata_p364
35208466,汉语普通话 / Putonghua,2026-08-30T05:14:25.830893+00:00,200,wikidata_p364
35208467,中華民國國語 / Standard Taiwanese Mandarin,2026-08-30T05:14:25.830893+00:00,200,wikidata_p364
35208479,汉语普通话,2026-08-30T10:43:55.681763+00:00,200,douban_rexxar
35208823,泰語 / Thai,2026-08-30T05:14:25.830893+00:00,200,wikidata_p364
35209607,汉语普通话,2026-08-30T10:43:57.479790+00:00,200,douban_rexxar
35209661,日語 / 日语,2026-08-30T05:15:25.669077+00:00,200,wikidata_p364
35209748,粤语,2026-08-30T05:03:32.859545+00:00,200,douban_rexxar
35209755,法语 / 汉语普通话 / Mandarin,2026-08-30T05:14:25.830893+00:00,200,wikidata_p364
35210612,法语,2026-08-30T05:14:25.830893+00:00,200,wikidata_p364
35211513,粵語 / 粤语,2026-08-30T05:14:25.830893+00:00,200,wikidata_p364
35211532,汉语普通话,2026-08-30T10:37:54.855734+00:00,200,douban_page
35211729,土耳其語 / Turkish,2026-08-30T05:14:25.830893+00:00,200,wikidata_p364
35211739,法语,2026-08-30T05:14:25.830893+00:00,200,wikidata_p364
35211773,闽南语 / 汉语普通话,2026-08-30T10:43:59.418726+00:00,200,douban_rexxar
35211920,中華民國國語 / Standard Taiwanese Mandarin,2026-08-30T05:14:25.830893+00:00,200,wikidata_p364
35211921,英語 / 廣府話 / 马来语 / 英语 / 粤语 / Malay,2026-08-30T05:14:25.830893+00:00,200,wikidata_p364
35211923,汉语普通话 / Mandarin,2026-08-30T05:14:25.830893+00:00,200,wikidata_p364
35211944,廣府話 / 粤语,2026-08-30T05:14:25.830893+00:00,200,wikidata_p364
35212342,英語 / 英语,2026-08-30T05:14:25.830893+00:00,200,wikidata_p364
35213069,英語 / 英语,2026-08-30T05:14:25.830893+00:00,200,wikidata_p364
35214924,西班牙語 / 西班牙语,2026-08-30T05:14:25.830893+00:00,200,wikidata_p364
35215069,俄語 / 俄语,2026-08-30T05:15:25.669077+00:00,200,wikidata_p364
35215516,朝鮮語 / 韩语,2026-08-30T05:14:25.830893+00:00,200,wikidata_p364
35220828,英語 / 英语,2026-08-30T05:14:25.830893+00:00,200,wikidata_p364
35221425,德语,2026-08-30T05:14:25.830893+00:00,200,wikidata_p364
35224504,朝鮮語 / 韩语,2026-08-30T05:15:25.669077+00:00,200,wikidata_p364
35224919,英語 / 英语,2026-08-30T05:14:25.830893+00:00,200,wikidata_p364
35228399,汉语普通话 / Putonghua,2026-08-30T05:14:25.830893+00:00,200,wikidata_p364
35230606,日語 / 日语,2026-08-30T05:15:25.669077+00:00,200,wikidata_p364
35230630,日語 / 日语,2026-08-30T05:15:25.669077+00:00,200,wikidata_p364
35230876,英語 / 英语,2026-08-30T05:14:25.830893+00:00,200,wikidata_p364
35231370,汉语普通话 / Mandarin,2026-08-30T05:14:25.830893+00:00,200,wikidata_p364
35231379,汉语普通话,2026-08-30T10:37:54.855734+00:00,200,douban_page
35231414,汉语普通话,2026-08-30T10:44:01.366699+00:00,200,douban_rexxar
35231416,汉语普通话,2026-08-30T10:44:03.091255+00:00,200,douban_rexxar
35231700,汉语普通话,2026-08-30T10:44:04.751487+00:00,200,douban_rexxar
35231738,中華民國國語 / 臺灣話 / Standard Taiwanese Mandarin / Taiwanese Hokkien,2026-08-30T05:14:25.830893+00:00,200,wikidata_p364
35232061,日語 / 日语,2026-08-30T05:15:25.669077+00:00,200,wikidata_p364
35232084,日語 / 日语,2026-08-30T05:14:25.830893+00:00,200,wikidata_p364
35233836,保加利亞語 / Bulgarian,2026-08-30T05:14:25.830893+00:00,200,wikidata_p364
35234108,汉语普通话 / Putonghua,2026-08-30T05:14:25.830893+00:00,200,wikidata_p364
35234229,朝鮮語 / 韩语,2026-08-30T05:15:25.669077+00:00,200,wikidata_p364
35234308,日語 / 日语,2026-08-30T05:15:25.669077+00:00,200,wikidata_p364
35235365,中文 / 汉语普通话,2026-08-30T05:14:25.830893+00:00,200,wikidata_p364
35235501,日語 / 日语,2026-08-30T05:15:25.669077+00:00,200,wikidata_p364
35235502,日語 / 日语,2026-08-30T05:14:25.830893+00:00,200,wikidata_p364
35235503,日語 / 日语,2026-08-30T05:15:25.669077+00:00,200,wikidata_p364
35235524,日語 / 日语,2026-08-30T05:14:25.830893+00:00,200,wikidata_p364
35235582,英語 / 英语,2026-08-30T05:14:25.830893+00:00,200,wikidata_p364
35238024,英語 / 英语,2026-08-30T05:14:25.830893+00:00,200,wikidata_p364
35238569,英語 / 英语,2026-08-30T05:14:25.830893+00:00,200,wikidata_p364
35239018,印地語 / Hindi,2026-08-30T05:15:25.669077+00:00,200,wikidata_p364
35240231,汉语普通话,2026-08-30T10:44:06.464533+00:00,200,douban_rexxar
35240235,西班牙語 / 英語 / 西班牙语 / 英语,2026-08-30T05:14:25.830893+00:00,200,wikidata_p364
35240874,朝鮮語 / 韩语,2026-08-30T05:14:25.830893+00:00,200,wikidata_p364
35240920,英語 / 葡萄牙语 / 英语,2026-08-30T05:14:25.830893+00:00,200,wikidata_p364
35241052,朝鮮語 / 韩语,2026-08-30T05:14:25.830893+00:00,200,wikidata_p364
35242860,汉语普通话,2026-08-30T10:44:10.304954+00:00,200,douban_rexxar
35242872,汉语普通话 / Mandarin,2026-08-30T05:14:25.830893+00:00,200,wikidata_p364
35242938,華語 / Huáyǔ,2026-08-30T05:15:25.669077+00:00,200,wikidata_p364
35242942,羅馬尼亞語 / Romanian,2026-08-30T05:15:25.669077+00:00,200,wikidata_p364
35245762,英語 / 德语 / 英语,2026-08-30T05:15:25.669077+00:00,200,wikidata_p364
35248741,汉语普通话,2026-08-30T10:37:54.855734+00:00,200,douban_page
35249302,英語 / 英语,2026-08-30T05:15:25.669077+00:00,200,wikidata_p364
35250237,英語 / 英语,2026-08-30T05:14:25.830893+00:00,200,wikidata_p364
35251025,英語 / 英语,2026-08-30T05:14:25.830893+00:00,200,wikidata_p364
35251159,英語 / 英语,2026-08-30T05:14:25.830893+00:00,200,wikidata_p364
35253900,日語 / 日语,2026-08-30T05:14:25.830893+00:00,200,wikidata_p364
35256092,汉语普通话 / Putonghua,2026-08-30T05:14:25.830893+00:00,200,wikidata_p364
35256235,汉语普通话,2026-08-30T10:44:13.367071+00:00,200,douban_rexxar
35258381,英語 / 英语,2026-08-30T05:15:25.669077+00:00,200,wikidata_p364
35259173,他加祿語 / Tagalog,2026-08-30T05:15:25.669077+00:00,200,wikidata_p364
35259282,英語 / 英语,2026-08-30T05:15:25.669077+00:00,200,wikidata_p364
35259355,朝鮮語 / 韩语,2026-08-30T05:15:25.669077+00:00,200,wikidata_p364
