movie_id,片名,年份,Region,语言,数据来源,来源URL,reason
26816376,超级的我,2020,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/26816376/,delivery_default_mandarin
27073062,平静,2020,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/27073062/,delivery_default_mandarin
27102476,第一炉香,2020,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/27102476/,delivery_default_mandarin
27121248,六人-泰坦尼克上的中国幸存者,2020,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/27121248/,delivery_default_mandarin
30159568,手卷烟,2020,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/30159568/,delivery_default_mandarin
30289148,热汤,2020,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/30289148/,delivery_default_mandarin
30289828,兔子暴力,2020,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/30289828/,delivery_default_mandarin
30292581,再见，少年,2020,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/30292581/,delivery_default_mandarin
30338492,会考试的猛犸象,2020,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/30338492/,delivery_default_mandarin
30348666,狂舞派3,2020,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/30348666/,delivery_default_mandarin
30394576,他与罗耶戴尔,2020,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/30394576/,delivery_default_mandarin
30425827,野马分鬃,2020,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/30425827/,delivery_default_mandarin
30437716,又见奈良,2020,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/30437716/,delivery_default_mandarin
32569470,嗨！神兽,2020,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/32569470/,delivery_default_mandarin
33371933,黄炳寓言（二）,2020,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/33371933/,delivery_default_mandarin
33410979,龙虎武师,2020,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/33410979/,delivery_default_mandarin
33440244,一直游到海水变蓝,2020,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/33440244/,delivery_default_mandarin
34455958,天才雀妈,2020,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/34455958/,delivery_default_mandarin
34813551,龙无目,2020,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/34813551/,delivery_default_mandarin
34839285,来处是归途,2020,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/34839285/,delivery_default_mandarin
34839300,二次人生,2020,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/34839300/,delivery_default_mandarin
34841224,鹭世界,2020,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/34841224/,delivery_default_mandarin
34850598,无声,2020,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/34850598/,delivery_default_mandarin
34852976,乌海,2020,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/34852976/,delivery_default_mandarin
34907317,你的情歌,2020,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/34907317/,delivery_default_mandarin
34930846,我是监护人,2020,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/34930846/,delivery_default_mandarin
34947665,伏魔殿,2020,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/34947665/,delivery_default_mandarin
34992142,幸运电梯,2020,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/34992142/,delivery_default_mandarin
34997952,渡口编年·周家,2020,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/34997952/,delivery_default_mandarin
35017349,龙门相,2020,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/35017349/,delivery_default_mandarin
35026737,他们在岛屿写作：我记得,2020,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/35026737/,delivery_default_mandarin
35068230,吉祥如意,2020,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/35068230/,delivery_default_mandarin
35085625,龙虎山张天师,2020,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/35085625/,delivery_default_mandarin
35123281,藏历一年,2020,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/35123281/,delivery_default_mandarin
35123295,少年阿尧,2020,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/35123295/,delivery_default_mandarin
35135518,坏学生,2020,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/35135518/,delivery_default_mandarin
35139426,不期而遇的夏天,2020,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/35139426/,delivery_default_mandarin
35197765,一江春水,2020,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/35197765/,delivery_default_mandarin
35202879,宵禁,2020,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/35202879/,delivery_default_mandarin
35209748,珍珠,2020,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/35209748/,delivery_default_mandarin
35332112,清水,2020,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/35332112/,delivery_default_mandarin
35400730,春江花月夜,2020,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/35400730/,delivery_default_mandarin
35461240,收获月影的季节,2020,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/35461240/,delivery_default_mandarin
35515379,龙头树,2020,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/35515379/,delivery_default_mandarin
35925117,大麻鲨,2020,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/35925117/,delivery_default_mandarin
35936747,活死人房间,2020,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/35936747/,delivery_default_mandarin
5165492,造口人,2020,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/5165492/,delivery_default_mandarin
10553106,废弃之城,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/10553106/,delivery_default_mandarin
24754298,空中之城,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/24754298/,delivery_default_mandarin
25845392,长津湖,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/25845392/,delivery_default_mandarin
25881778,我要我们在一起,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/25881778/,delivery_default_mandarin
25920326,我的青春有个你,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/25920326/,delivery_default_mandarin
25964242,射雕英雄传之九阴白骨爪,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/25964242/,delivery_default_mandarin
26290360,妇仇者联盟,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/26290360/,delivery_default_mandarin
26382960,八月未央,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/26382960/,delivery_default_mandarin
26427119,武动乾坤：九重符塔,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/26427119/,delivery_default_mandarin
26662331,图兰朵：魔咒缘起,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/26662331/,delivery_default_mandarin
26703946,岁月忽已暮,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/26703946/,delivery_default_mandarin
26734686,我爱喵星人,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/26734686/,delivery_default_mandarin
26747869,真·三国无双,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/26747869/,delivery_default_mandarin
26748882,转弯之后,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/26748882/,delivery_default_mandarin
26818326,西游记之再世妖王,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/26818326/,delivery_default_mandarin
26823520,日常幻想指南,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/26823520/,delivery_default_mandarin
26889600,迷妹罗曼史,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/26889600/,delivery_default_mandarin
26924143,阳光姐妹淘,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/26924143/,delivery_default_mandarin
26928478,东北虎,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/26928478/,delivery_default_mandarin
26933158,阳光劫匪,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/26933158/,delivery_default_mandarin
26996619,古董局中局,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/26996619/,delivery_default_mandarin
27008393,不老奇事,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/27008393/,delivery_default_mandarin
27067713,曾经相爱的我们,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/27067713/,delivery_default_mandarin
27098602,日不落酒店,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/27098602/,delivery_default_mandarin
27124695,智齿,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/27124695/,delivery_default_mandarin
27191370,终极代码,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/27191370/,delivery_default_mandarin
27305997,椒麻堂会,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/27305997/,delivery_default_mandarin
27594653,发财日记,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/27594653/,delivery_default_mandarin
27624770,深爱,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/27624770/,delivery_default_mandarin
27662747,许愿神龙,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/27662747/,delivery_default_mandarin
29984000,热带往事,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/29984000/,delivery_default_mandarin
30122648,悬崖,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/30122648/,delivery_default_mandarin
30159569,遗爱,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/30159569/,delivery_default_mandarin
30166971,测谎人,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/30166971/,delivery_default_mandarin
30174085,怒火·重案,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/30174085/,delivery_default_mandarin
30174091,感动她77次,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/30174091/,delivery_default_mandarin
30176790,梅艳芳,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/30176790/,delivery_default_mandarin
30200089,喜欢你是你,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/30200089/,delivery_default_mandarin
30200973,一级指控,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/30200973/,delivery_default_mandarin
30246412,笔仙怪谈,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/30246412/,delivery_default_mandarin
30262631,海底小纵队：火焰之环,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/30262631/,delivery_default_mandarin
30279972,叱咤风云,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/30279972/,delivery_default_mandarin
30286372,我最特别的朋友,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/30286372/,delivery_default_mandarin
30302292,捞世界,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/30302292/,delivery_default_mandarin
30329080,两个星球,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/30329080/,delivery_default_mandarin
30329081,“炼”爱,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/30329081/,delivery_default_mandarin
30329897,女人街，再见了,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/30329897/,delivery_default_mandarin
30330751,二哥来了怎么办,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/30330751/,delivery_default_mandarin
30336307,俑之城,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/30336307/,delivery_default_mandarin
30347930,柳青,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/30347930/,delivery_default_mandarin
30353260,数字猎凶者,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/30353260/,delivery_default_mandarin
30359376,美国女孩,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/30359376/,delivery_default_mandarin
30359446,马达·莲娜,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/30359446/,delivery_default_mandarin
30359474,听见歌 再唱,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/30359474/,delivery_default_mandarin
30371524,你的世界如果没有我,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/30371524/,delivery_default_mandarin
30378158,秘密访客,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/30378158/,delivery_default_mandarin
30381605,旷野歌声,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/30381605/,delivery_default_mandarin
30391228,了不起的老爸,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/30391228/,delivery_default_mandarin
30394018,忠犬流浪记,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/30394018/,delivery_default_mandarin
30402063,太空群落,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/30402063/,delivery_default_mandarin
30434747,不要再见啊，鱼花塘,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/30434747/,delivery_default_mandarin
30435124,白蛇2：青蛇劫起,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/30435124/,delivery_default_mandarin
30463424,麒麟幻镇,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/30463424/,delivery_default_mandarin
30464901,寻汉计,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/30464901/,delivery_default_mandarin
30472742,候鸟,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/30472742/,delivery_default_mandarin
30476403,移情高手,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/30476403/,delivery_default_mandarin
30485870,揭大欢喜,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/30485870/,delivery_default_mandarin
30486588,故乡异客,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/30486588/,delivery_default_mandarin
32493124,悬崖之上,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/32493124/,delivery_default_mandarin
32493666,追虎擒龙,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/32493666/,delivery_default_mandarin
32568661,妈妈的神奇小子,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/32568661/,delivery_default_mandarin
32579254,只属于我们的一天,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/32579254/,delivery_default_mandarin
32579501,反贪风暴5：最终章,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/32579501/,delivery_default_mandarin
33383459,记忆切割,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/33383459/,delivery_default_mandarin
33401951,封神榜：决战万仙阵,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/33401951/,delivery_default_mandarin
33424359,夜·守,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/33424359/,delivery_default_mandarin
33427451,雨天的妖怪,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/33427451/,delivery_default_mandarin
33428740,七月的舞步,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/33428740/,delivery_default_mandarin
33437022,鞍山日记,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/33437022/,delivery_default_mandarin
33437509,贝肯熊2：金牌特工,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/33437509/,delivery_default_mandarin
33447340,最后一镖,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/33447340/,delivery_default_mandarin
33457717,大红包,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/33457717/,delivery_default_mandarin
33464170,魁拔之幽弥狂,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/33464170/,delivery_default_mandarin
33973077,皮皮鲁与鲁西西之罐头小人,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/33973077/,delivery_default_mandarin
34432272,雷霆行动,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/34432272/,delivery_default_mandarin
34434006,玩命三日,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/34434006/,delivery_default_mandarin
34453165,九州羽乱·相思劫,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/34453165/,delivery_default_mandarin
34454693,有一点动心,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/34454693/,delivery_default_mandarin
34460775,复身犯,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/34460775/,delivery_default_mandarin
34659316,我的野蛮女掌门,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/34659316/,delivery_default_mandarin
34670221,奇门偃甲师,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/34670221/,delivery_default_mandarin
34797546,只是一次偶然的旅行,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/34797546/,delivery_default_mandarin
34810451,燕赤霞猎妖传,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/34810451/,delivery_default_mandarin
34839344,完美受害人,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/34839344/,delivery_default_mandarin
34840375,孤注,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/34840375/,delivery_default_mandarin
34842464,再见，乐园,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/34842464/,delivery_default_mandarin
34850575,徘徊年代,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/34850575/,delivery_default_mandarin
34850589,角头外传：浪流连,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/34850589/,delivery_default_mandarin
34852249,杀出个黄昏,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/34852249/,delivery_default_mandarin
34852396,灵语,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/34852396/,delivery_default_mandarin
34879969,平原上的火焰,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/34879969/,delivery_default_mandarin
34880216,石史诗,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/34880216/,delivery_default_mandarin
34890921,柳浪闻莺,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/34890921/,delivery_default_mandarin
34902503,一个人的葬礼,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/34902503/,delivery_default_mandarin
34913315,一杯上路,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/34913315/,delivery_default_mandarin
34913583,新大头儿子和小头爸爸4：完美爸爸,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/34913583/,delivery_default_mandarin
34917447,超越,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/34917447/,delivery_default_mandarin
34921171,没问题,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/34921171/,delivery_default_mandarin
34927916,不速来客,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/34927916/,delivery_default_mandarin
34927935,长安伏妖,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/34927935/,delivery_default_mandarin
34927951,千顷澄碧的时代,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/34927951/,delivery_default_mandarin
34929859,漫长的告白,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/34929859/,delivery_default_mandarin
34936468,平安中国之守护者,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/34936468/,delivery_default_mandarin
34937816,大内密探,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/34937816/,delivery_default_mandarin
34941536,宇宙探索编辑部,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/34941536/,delivery_default_mandarin
34947776,守岛人,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/34947776/,delivery_default_mandarin
34950173,大耳朵图图之霸王龙在行动,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/34950173/,delivery_default_mandarin
34954053,我没有谈的那场恋爱,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/34954053/,delivery_default_mandarin
34962956,缉魂,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/34962956/,delivery_default_mandarin
34966199,修仙传之炼剑,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/34966199/,delivery_default_mandarin
34966245,狄仁杰之迷雾神都,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/34966245/,delivery_default_mandarin
34973399,你的婚礼,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/34973399/,delivery_default_mandarin
34973487,青春弑恋,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/34973487/,delivery_default_mandarin
34984149,雨打芭蕉,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/34984149/,delivery_default_mandarin
34991507,记忆囚笼,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/34991507/,delivery_default_mandarin
35007448,九门,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/35007448/,delivery_default_mandarin
35017085,烈阳天道Ⅱ,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/35017085/,delivery_default_mandarin
35017419,街娃儿,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/35017419/,delivery_default_mandarin
35022990,男人与他的海,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/35022990/,delivery_default_mandarin
35026731,猪猪侠大电影·恐龙日记,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/35026731/,delivery_default_mandarin
35026738,他们在岛屿写作：削瘦的灵魂,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/35026738/,delivery_default_mandarin
35027382,奇花记,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/35027382/,delivery_default_mandarin
35027719,兴安岭猎人传说,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/35027719/,delivery_default_mandarin
35027723,火星异变,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/35027723/,delivery_default_mandarin
35030151,五个扑水的少年,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/35030151/,delivery_default_mandarin
35043230,神兵特攻,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/35043230/,delivery_default_mandarin
35043464,撼龙天棺,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/35043464/,delivery_default_mandarin
35043784,射雕英雄传之降龙十八掌,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/35043784/,delivery_default_mandarin
35048694,楚留香之盗帅觉醒,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/35048694/,delivery_default_mandarin
35067563,血战虎门,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/35067563/,delivery_default_mandarin
35067572,叶问宗师觉醒,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/35067572/,delivery_default_mandarin
35068052,刑警本色,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/35068052/,delivery_default_mandarin
35068653,误杀2,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/35068653/,delivery_default_mandarin
35071012,白蛇：情劫,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/35071012/,delivery_default_mandarin
35073033,没有过不去的年,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/35073033/,delivery_default_mandarin
35073164,墨家机关术,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/35073164/,delivery_default_mandarin
35073513,冥海禁地,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/35073513/,delivery_default_mandarin
35073565,门锁,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/35073565/,delivery_default_mandarin
35080587,法医宋慈2之四宗罪,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/35080587/,delivery_default_mandarin
35081773,拯救甜甜圈：时空大营救,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/35081773/,delivery_default_mandarin
35083281,山河小叙,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/35083281/,delivery_default_mandarin
35086539,狗果定理,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/35086539/,delivery_default_mandarin
35087699,中国医生,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/35087699/,delivery_default_mandarin
35115919,地球迷航,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/35115919/,delivery_default_mandarin
35118225,总是有爱在隔离,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/35118225/,delivery_default_mandarin
35125443,1921,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/35125443/,delivery_default_mandarin
35131443,东海人鱼传2,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/35131443/,delivery_default_mandarin
35132915,水怪2：黑木林,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/35132915/,delivery_default_mandarin
35132974,我的父亲焦裕禄,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/35132974/,delivery_default_mandarin
35134553,津沽奇谭1：暗城杀机,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/35134553/,delivery_default_mandarin
35134557,牧野诡事之观山太保,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/35134557/,delivery_default_mandarin
35144311,雄狮少年,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/35144311/,delivery_default_mandarin
35148918,如果有一天我将会离开你,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/35148918/,delivery_default_mandarin
35149823,独家头条：初露锋芒,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/35149823/,delivery_default_mandarin
35150248,冤家宜解不宜结,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/35150248/,delivery_default_mandarin
35151513,一个和四个,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/35151513/,delivery_default_mandarin
35152517,狂鳄海啸,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/35152517/,delivery_default_mandarin
35158123,厨神下凡,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/35158123/,delivery_default_mandarin
35158124,盛夏未来,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/35158124/,delivery_default_mandarin
35158160,我的姐姐,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/35158160/,delivery_default_mandarin
35161223,狄仁杰之恢诡赤目,2021,China,汉语普通话,douban_delivery_20260817,https://movie.douban.com/subject/35161223/,delivery_default_mandarin
